"id","mssubclass","lotfrontage","lotarea","garagearea","grlivarea","totalbsmtsf","saleprice","lotfrontage_meannorm","lotarea_meannorm","garagearea_meannorm","grlivarea_meannorm","totalbsmtsf_meannorm","saleprice_meannorm"
557,"1-STORY 1946 & NEWER ALL STYLES",69,14850,299,1092,1092,141000,-0.00359574783570768664,0.02025367228871073874,-0.12269403172517727073,-0.07977839084968669674,0.00565802748694034034,-0.05543840562478955562
1189,"2-STORY 1946 & NEWER",68,8935,493,1660,831,195000,-0.00702040536995426199,-0.00739362023974283578,0.01411838012249550783,0.02722989852484231607,-0.03705883012353429141,0.01955117915510212609
718,"1-STORY 1946 & NEWER ALL STYLES",80,10000,439,1178,1176,157000,0.03407548504100464212,-0.00241570535507621585,-0.02396342523716598724,-0.06357643154297983917,0.01940598166042642872,-0.03321926939371053881
485,"1-STORY 1946 & NEWER ALL STYLES",NULL,7758,264,999,999,132500,NULL,-0.01289503415453402043,-0.14737668334718009161,-0.09729911428600922877,-0.00956292177656211465,-0.06724232174755028329
623,"1-STORY 1946 & NEWER ALL STYLES",71,7064,484,980,980,135000,0.00325356723278546404,-0.01613885850191301970,0.00777141256255192532,-0.10087861692353748800,-0.01267257807770777750,-0.06377058171144418692
1364,"2-STORY 1946 & NEWER",73,8499,432,1412,616,156932,0.01010288230127861473,-0.00943152717844203417,-0.02889995556156655141,-0.01949203063868443600,-0.07224704616281416047,-0.03331370072269262464
1439,"1-STORY 1946 & NEWER ALL STYLES",90,7407,923,1236,912,149700,0.06832206038347039555,-0.01453564272215654023,0.31736238576424445000,-0.05264952875473567941,-0.02380187431338699190,-0.04335675029914034023
1388,"1-1/2 STORY FINISHED ALL AGES",60,8520,216,2526,714,136000,-0.03441766564392686473,-0.00933337111029367828,-0.18122717700021253166,0.19037986084586718419,-0.05620776629374705736,-0.06238188569700174837
1081,"1-STORY 1946 & NEWER ALL STYLES",80,11040,528,1258,1258,145000,0.03407548504100464212,0.00244535706750902802,0.03880103174449832870,-0.04850484149022927398,0.03282660359168665786,-0.04988362156701980142
229,"1-STORY 1946 & NEWER ALL STYLES",70,8521,336,912,912,125000,-0.00017109030146111130,-0.00932869701181042324,-0.09660094286763143152,-0.11368946846837546841,-0.02380187431338699190,-0.07765754185586857242
1112,"2-STORY 1946 & NEWER",80,10480,483,1964,803,205000,0.03407548504100464212,-0.00017213808311379560,0.00706619394478041615,0.08450194072529446377,-0.04164148151469632087,0.03343813929952651160
559,"2-STORY 1946 & NEWER",57,21872,406,1446,729,175000,-0.04469163824666659075,0.05307519183812764496,-0.04723563962362578977,-0.01308660486626544580,-0.05375277447705311301,-0.00822274113374664491
1315,"1-STORY 1946 & NEWER ALL STYLES",60,8190,280,948,948,119000,-0.03441766564392686473,-0.01087582360976784220,-0.13609318546283594492,-0.10690725294463771407,-0.01790989395332152545,-0.08598971794252320372
1102,"1-STORY 1946 & NEWER ALL STYLES",61,9758,280,950,950,119500,-0.03099300810968028938,-0.00354683718802393606,-0.13609318546283594492,-0.10653046319331894994,-0.01758256171109566620,-0.08529536993530198445
788,"2-STORY 1946 & NEWER",76,10142,618,2084,956,233000,0.02037685490401834075,-0.00175198337045399986,0.10227070734393415381,0.10710932580442031155,-0.01660056498441808846,0.07232162770391479100
304,"1-STORY 1946 & NEWER ALL STYLES",70,9800,552,894,894,149900,-0.00017109030146111130,-0.00335052505172722429,0.05572627857101454873,-0.11708057623024434557,-0.02674786449341972512,-0.04307901109625185252
52,"1-1/2 STORY FINISHED ALL AGES",52,6240,528,1176,816,114500,-0.06181492591789946747,-0.01999031565211517446,0.03880103174449832870,-0.06395322129429860330,-0.03951382194022823576,-0.09223885000751417720
1453,"PUD - MULTILEVEL - INCL SPLIT LEV/FOYER",35,3675,525,1072,547,145000,-0.12003410400009124829,-0.03197937826166435766,0.03668537589118380120,-0.08354628836287433804,-0.08354000851960630450,-0.04988362156701980142
1198,"2-1/2 STORY ALL AGES",65,8850,225,1690,815,144000,-0.01729437797269398801,-0.00779091861081951436,-0.17488020944026894915,0.03288174479462377801,-0.03967748806134116538,-0.05127231758146223997
633,"1-STORY 1946 & NEWER ALL STYLES",85,11900,544,1411,1386,82500,0.05119877271223751884,0.00646508176310836430,0.05008452962884247539,-0.01968042551434381807,0.05377586709414164967,-0.13667712246967221080
341,"2-STORY 1946 & NEWER",85,14191,431,1908,967,202900,0.05119877271223751884,0.01717344138824566594,-0.02960517417933806058,0.07395182768836906814,-0.01480023765217586260,0.03052187766919739064
450,"1-1/2 STORY FINISHED ALL AGES",50,6000,308,1183,649,120000,-0.06866424098639261815,-0.02111209928809638458,-0.11634706416523368822,-0.06263445716468292884,-0.06684606416608748290,-0.08460102192808076517
900,"1-STORY 1946 & NEWER ALL STYLES",65,6993,288,1236,912,135000,-0.01729437797269398801,-0.01647071949422412770,-0.13045143652066387158,-0.05264952875473567941,-0.02380187431338699190,-0.06377058171144418692
405,"2-STORY 1946 & NEWER",NULL,10364,373,1572,806,168000,NULL,-0.00071433350717138049,-0.07050785401008559231,0.01065114946681669437,-0.04115048315135753200,-0.01794361323484371476
170,"1-STORY 1946 & NEWER ALL STYLES",NULL,16669,511,1707,1686,228000,NULL,0.02875585742975166047,0.02681231524238267285,0.03608445768083327312,0.10287570342802053674,0.06537814763170259825
1195,"2-STORY 1946 & NEWER",80,9364,299,1352,663,158000,0.03407548504100464212,-0.00538843199042642268,-0.12269403172517727073,-0.03079572317824735989,-0.06455473847050646817,-0.03183057337926810026
996,"1-1/2 STORY FINISHED ALL AGES",51,4712,305,1230,747,121600,-0.06523958345214604281,-0.02713233813452887892,-0.11846272001854821573,-0.05377989800869197180,-0.05080678429702037979,-0.08237910830497286349
762,"1-STORY 1945 & OLDER",60,6911,440,1301,1145,100000,-0.03441766564392686473,-0.01685399556985104116,-0.02325820661939447807,-0.04040386183687584520,0.01433233190592561039,-0.11237494221692953618
712,"1-1/2 STORY FINISHED ALL AGES",66,8712,384,1178,859,102776,-0.01386972043844741267,-0.00843594420150871018,-0.06275044921459899147,-0.06357643154297983917,-0.03247617873237226195,-0.10851992208083732676
192,"2-STORY 1946 & NEWER",NULL,7472,484,1479,725,184000,NULL,-0.01423182632074496249,0.00777141256255192532,-0.00686957396950583766,-0.05440743896150483151,0.00427552299623530204
1174,"1-1/2 STORY FINISHED ALL AGES",138,18030,0,3086,1598,200500,0.23270562202730601199,0.03511730546546177289,-0.33355439843885851192,0.29588099121512114049,0.08847308477008272987,0.02718900723453553812
513,"1-STORY 1946 & NEWER ALL STYLES",70,9100,624,864,864,129900,-0.00017109030146111130,-0.00662239399000575382,0.10650201905056320882,-0.12273242250002580752,-0.03165784812680761383,-0.07085293138510062352
101,"1-STORY 1946 & NEWER ALL STYLES",NULL,10603,480,1610,1610,205000,NULL,0.00040277603032657459,0.00495053809146588865,0.01781015474187321283,0.09043707822343788535,0.03343813929952651160
1197,"2-STORY 1946 & NEWER",58,14054,660,1863,879,219210,-0.04126698071242001541,0.01653308989603972516,0.13188988929033753886,0.06547405828369687523,-0.02920285631011366948,0.05317150966475356339
1063,"2 FAMILY CONVERSION - ALL STYLES AND AGES",85,13600,560,2337,662,90000,0.05119877271223751884,0.01441104918464193601,0.06136802751318662207,0.15477322934624397394,-0.06471840459161939779,-0.12626190236135392168
473,"PUD - MULTILEVEL - INCL SPLIT LEV/FOYER",35,3675,525,1072,547,148000,-0.12003410400009124829,-0.03197937826166435766,0.03668537589118380120,-0.08354628836287433804,-0.08354000851960630450,-0.04571753352369248577
69,"1-STORY 1945 & OLDER",47,4608,220,747,747,80000,-0.07893821358913234418,-0.02761844437678740330,-0.17840630252912649499,-0.14477462295217350910,-0.05080678429702037979,-0.14014886250577830718
1059,"2-STORY 1946 & NEWER",96,11308,836,2184,1104,335000,0.08887000558894984760,0.00369801546102137933,0.25600836601812315240,0.12594881337035851803,0.00762202094029549583,0.21396862117704352312
878,"2-STORY 1946 & NEWER",74,8834,738,2224,1462,350000,0.01352753983552519007,-0.00786570418655159504,0.18689694147651525395,0.13348460839673380062,0.06621449229872430106,0.23479906139368010137
679,"1-STORY 1946 & NEWER ALL STYLES",80,11844,834,2046,2046,372500,0.03407548504100464212,0.00620333224804608194,0.25459792878258013406,0.09995032052936379309,0.16179550702867520123,0.26604472171863496875
983,"1-STORY 1946 & NEWER ALL STYLES",43,3182,388,1266,1266,159895,-0.09263684372611864555,-0.03428370881390909346,-0.05992957474351295480,-0.04699768248495421746,0.03413593256059009484,-0.02919899443189967921
375,"2-STORY 1946 & NEWER",65,8200,434,1928,847,219500,-0.01729437797269398801,-0.01082908262493529178,-0.02748951832602353307,0.07771972520155670944,-0.03444017218572741743,0.05357423150894187057
415,"2-STORY 1946 & NEWER",59,11228,678,2097,1080,228000,-0.03784232317817344007,0.00332408758236097595,0.14458382441022470388,0.10955845918799227839,0.00369403403358518486,0.06537814763170259825
976,"2-STORY PUD - 1946 & NEWER",NULL,2651,490,1382,673,165000,NULL,-0.03676565510851752086,0.01200272426918098032,-0.02514387690846589795,-0.06291807725937717193,-0.02210970127817103041
729,"DUPLEX - ALL STYLES AND AGES",85,11475,888,1776,1584,110000,0.05119877271223751884,0.00447858990772497137,0.29267973414224162913,0.04908370410133063559,0.08618175907450171514,-0.09848798207250515067
680,"1-STORY 1946 & NEWER ALL STYLES",NULL,9945,572,988,988,128500,NULL,-0.00267278077165524317,0.06983065092644473209,-0.09937145791826243148,-0.01136324910880434051,-0.07279710580532003749
1242,"1-STORY 1946 & NEWER ALL STYLES",83,9849,954,1689,1689,248328,0.04434945764374436815,-0.00312149422604772722,0.33922416291516123420,0.03269334991896439595,0.10336670179135932561,0.09360756021328848910
408,"2-STORY 1945 & OLDER",63,15576,308,1680,840,177000,-0.02414369304118713870,0.02364706778755389937,-0.11634706416523368822,0.03099779603802995737,-0.03558583503351792480,-0.00544534910486176781
1376,"1-STORY 1946 & NEWER ALL STYLES",89,10991,722,1571,1571,239000,0.06489740284922382021,0.00221632624182953095,0.17561344359217110726,0.01046275459115731230,0.08405409950003363003,0.08065380379056942230
1365,"2-STORY PUD - 1946 & NEWER",30,3180,480,1200,600,144152,-0.13715739167132412500,-0.03429305701087560354,0.00495053809146588865,-0.05943174427847343374,-0.07486570410062103445,-0.05106123578726698931
782,"2-STORY 1946 & NEWER",65,7153,484,1603,761,175900,-0.01729437797269398801,-0.01572286373690332095,0.00777141256255192532,0.01649139061225753838,-0.04851545860143936506,-0.00697291472074845022
1160,"2-STORY 1946 & NEWER",76,9120,540,1876,901,185000,0.02037685490401834075,-0.00652891202034065297,0.04726365515775643872,0.06792319166726884207,-0.02560220164562921776,0.00566421901067774059
689,"1-STORY 1946 & NEWER ALL STYLES",60,8089,567,1419,1419,392000,-0.03441766564392686473,-0.01134790755657660146,0.06630455783758718625,-0.01817326650906876155,0.05917684909086832725,0.29312429400026252048
1338,"1-STORY 1945 & OLDER",153,4118,0,693,693,52500,0.28407548504100464212,-0.02990875263358237397,-0.33355439843885851192,-0.15494794623778014060,-0.05964475483711857946,-0.17833800290294536731
1359,"2-STORY PUD - 1946 & NEWER",NULL,2117,440,1573,756,177500,NULL,-0.03926162369857571338,-0.02325820661939447807,0.01083954434247607643,-0.04933378920700401318,-0.00475100109764054853
982,"2-STORY 1946 & NEWER",98,12203,676,2612,1225,336000,0.09571932065744299829,0.00788133360353464208,0.14317338717468168554,0.20658182015257404177,0.02742562159495998028,0.21535731719148596167
522,"1-STORY 1946 & NEWER ALL STYLES",90,11988,336,1244,1244,150000,0.06832206038347039555,0.00687640242963480801,-0.09660094286763143152,-0.05114236974946062289,0.03053527789610564313,-0.04294014149480760867
1079,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",37,4435,420,848,848,155900,-0.11318478893159809760,-0.02842706341439052560,-0.03736257897482466142,-0.12574674051057592055,-0.03427650606461448781,-0.03474683500959722122
674,"1-STORY 1946 & NEWER ALL STYLES",110,14442,416,1839,1477,257500,0.13681521106840190240,0.01834664010754268153,-0.04018345344591069810,0.06095258126787170567,0.06866948411541824542,0.10634468005775453548
1445,"1-STORY 1946 & NEWER ALL STYLES",63,8500,626,1422,1422,179600,-0.02414369304118713870,-0.00942685307995877913,0.10791245628610622715,-0.01760808188209061535,0.05966784745420711612,-0.00183473946731142758
630,"SPLIT OR MULTI-LEVEL",82,9020,520,1350,1248,168500,0.04092480010949779281,-0.00699632186866615719,0.03315928280232625536,-0.03117251292956612402,0.03118994238055736162,-0.01724926522762249549
11,"1-STORY 1946 & NEWER ALL STYLES",70,11200,384,1040,1040,129500,-0.00017109030146111130,0.00319321282482983477,-0.06275044921459899147,-0.08957492438397456411,-0.00285261081093200008,-0.07140840979087759894
1152,"1-STORY 1946 & NEWER ALL STYLES",134,17755,528,1466,1466,149900,0.21900699189031971062,0.03383192838256663629,0.03880103174449832870,-0.00931870735307780450,0.06686915678317601956,-0.04307901109625185252
575,"SPLIT OR MULTI-LEVEL",70,10500,288,1109,372,139000,-0.00017109030146111130,-0.000078656113448694757999,-0.13045143652066387158,-0.07657567796347720164,-0.11218157971436898863,-0.05821579765367443272
1384,"1-STORY 1945 & OLDER",NULL,25339,576,1416,816,112000,NULL,0.06928029127957287621,0.07265152539753076876,-0.01873845113604690774,-0.03951382194022823576,-0.09571059004362027357
1330,"2-STORY 1946 & NEWER",63,9084,462,1632,935,176500,-0.02414369304118713870,-0.00669717956573783449,-0.00774339702842127638,0.02195484200637961826,-0.02003755352778961056,-0.00613969711208298709
821,"2-STORY 1946 & NEWER",72,7226,595,1640,798,183000,0.00667822476703203938,-0.01538165454762570287,0.08605067913518944295,0.02346200101165467477,-0.04245981212026096899,0.00288682698179286349
401,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",38,14963,500,1288,1260,245500,-0.10976013139735152226,0.02078184541731855851,0.01905491044689607200,-0.04285299522044781204,0.03315393583391251710,0.08968032788444527288
1456,"2-STORY 1946 & NEWER",62,7917,460,1647,953,175000,-0.02756835057543371404,-0.01215185249569646872,-0.00915383426396429471,0.02478076514127034923,-0.01709156334775687733,-0.00822274113374664491
1141,"1-STORY 1946 & NEWER ALL STYLES",60,7350,840,952,952,139000,-0.03441766564392686473,-0.01480206633570207764,0.25882924048920918907,-0.10615367344200018581,-0.01725522946886980696,-0.05821579765367443272
1329,"1-1/2 STORY FINISHED ALL AGES",60,10440,520,2792,1510,256000,-0.03441766564392686473,-0.00035910202244399729,0.03315928280232625536,0.24049289777126281343,0.07407046611214492300,0.10426163603609087766
659,"1-1/2 STORY FINISHED ALL AGES",78,17503,330,1458,912,97500,0.02722616997251149144,0.03265405556478636565,-0.10083225457426048653,-0.01082586635835286102,-0.02380187431338699190,-0.11584668225303563255
739,"DUPLEX - ALL STYLES AND AGES",60,10800,0,1200,1200,179000,-0.03441766564392686473,0.00132357343152781790,-0.33355439843885851192,-0.05943174427847343374,0.02333396856713673969,-0.00266795707597689071
1094,"1-STORY 1946 & NEWER ALL STYLES",71,9230,884,1200,864,146000,0.00325356723278546404,-0.00601476118718259833,0.28985885967115559245,-0.05943174427847343374,-0.03165784812680761383,-0.04849492555257736287
279,"1-STORY 1946 & NEWER ALL STYLES",107,14450,732,2121,2121,415298,0.12654123846566217637,0.01838403289540872187,0.18266562976988619894,0.11407993620381744795,0.17407046611214492300,0.32547813374474245383
9,"1-1/2 STORY FINISHED ALL AGES",51,6120,468,1774,952,129900,-0.06523958345214604281,-0.02055120747010577952,-0.00351208532179222137,0.04870691435001187146,-0.01725522946886980696,-0.07085293138510062352
1110,"1-STORY 1946 & NEWER ALL STYLES",107,11362,862,1836,1836,280000,0.12654123846566217637,0.00395041677911715160,0.27434405008018239076,0.06038739664089355948,0.12742562159495998028,0.13759034038270940286
903,"2-STORY 1946 & NEWER",63,7875,393,1509,783,180000,-0.02414369304118713870,-0.01234816463199318049,-0.05640348165465540896,-0.00121772769972437572,-0.04491480393695491334,-0.00127926106153445216
741,"2-STORY 1945 & OLDER",60,9600,360,1432,264,132000,-0.03441766564392686473,-0.00428534474837823272,-0.07967569604111521150,-0.01572413312549679471,-0.12985752079456538797,-0.06793666975477150257
716,"1-STORY 1946 & NEWER ALL STYLES",78,10140,478,1350,1064,165000,0.02722616997251149144,-0.00176133156742050994,0.00354010085592287031,-0.03117251292956612402,0.00107537609577831088,-0.02210970127817103041
897,"1-STORY 1945 & OLDER",50,8765,327,951,951,106500,-0.06866424098639261815,-0.00818821698189619295,-0.10294791042757501403,-0.10634206831765956788,-0.01741889558998273658,-0.10334841812305368560
543,"1-STORY 1946 & NEWER ALL STYLES",78,10140,583,1680,1650,213250,0.02722616997251149144,-0.00176133156742050994,0.07758805572193133293,0.03099779603802995737,0.09698372306795507029,0.04489488141867662963
565,"2-STORY 1946 & NEWER",NULL,13346,590,2295,1095,268000,NULL,0.01322382816989515530,0.08252458604633189711,0.14686064456854992722,0.00614902585027912921,0.12092598820940014026
736,"2-1/2 STORY ALL AGES",60,10800,320,1768,880,163000,-0.03441766564392686473,0.00132357343152781790,-0.10788444075197557821,0.04757654509605557907,-0.02903919018900073985,-0.02488709330705590751
